user_id,first_touch,registration_date,kyc_date,activation_date,first_trade_date,total_revenue_30d,arpu_segment,cohort_month,retention_7d,retention_14d,retention_30d
U000385,Organic Search,,,,,0.00,Low,,0,0,0
U000386,LinkedIn Ads,2026-01-03,2026-01-07,2026-01-07,,0.00,Low,2026-01,0,0,0
U000387,Email,,,,,0.00,Low,,0,0,0
U000388,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U000389,LinkedIn Ads,,,,,0.00,Low,,0,0,0
U000390,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U000391,SMS,2025-12-13,2025-12-15,,,0.00,Low,2025-12,0,0,0
U000392,Meta (FB/IG),,,,,0.00,Low,,1,1,1
U000393,Meta (FB/IG),2025-12-25,2025-12-29,,,0.00,Low,2025-12,0,0,0
U000394,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U000395,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U000396,Organic Search,,,,,0.00,Low,,0,0,0
U000397,Referral,2025-12-07,2025-12-16,,,0.00,Low,2025-12,0,0,0
U000398,Organic Search,,,,,0.00,Low,,0,0,0
U000399,Organic Search,2025-12-18,,,,0.00,Low,2025-12,0,0,0
U000400,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U000401,Email,,,,,0.00,Low,,0,0,0
U000402,Email,,,,,0.00,Low,,0,0,0
U000403,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U000404,Google Ads,2025-12-16,2025-12-23,2025-12-28,,366.79,Low,2025-12,1,1,1
U000405,Email,,,,,0.00,Low,,0,0,0
U000406,SMS,,,,,0.00,Low,,0,0,0
U000407,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U000408,Email,,,,,0.00,Low,,0,0,0
U000409,Google Ads,,,,,0.00,Low,,0,0,0
U000410,Organic Search,2025-12-06,2025-12-10,2025-12-12,2025-12-22,468.96,Low,2025-12,0,0,0
U000411,Google Ads,2025-12-10,2025-12-19,2025-12-26,,21.02,Low,2025-12,0,0,0
U000412,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U000413,Referral,,,,,0.00,Low,,0,0,0
U000414,Meta (FB/IG),2026-02-06,2026-02-15,2026-02-17,2026-02-17,231.21,Low,2026-02,0,0,0
U000415,Organic Search,,,,,0.00,Low,,1,0,0
U000416,Google Ads,,,,,0.00,Low,,0,0,0
U000417,Google Ads,,,,,0.00,Low,,0,0,0
U000418,Google Ads,2026-02-03,2026-02-12,2026-02-14,2026-02-17,504.44,Low,2026-02,1,1,1
U000419,Referral,2026-02-07,,,,0.00,Low,2026-02,0,0,0
U000420,Push Notification (WebEngage),,,,,0.00,Low,,1,1,1
U000421,Email,,,,,0.00,Low,,0,0,0
U000422,Email,,,,,0.00,Low,,1,0,0
U000423,SMS,,,,,0.00,Low,,0,0,0
U000424,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U000425,Organic Search,,,,,0.00,Low,,0,0,0
U000426,SMS,,,,,0.00,Low,,1,0,0
U000427,LinkedIn Ads,,,,,0.00,Low,,0,0,0
U000428,SMS,,,,,0.00,Low,,0,0,0
U000429,Referral,,,,,0.00,Low,,1,1,0
U000430,Push Notification (WebEngage),2025-11-27,,,,0.00,Low,2025-11,0,0,0
U000431,Google Ads,,,,,0.00,Low,,0,0,0
U000432,Google Ads,2026-02-03,2026-02-10,2026-02-10,,0.00,Low,2026-02,1,1,1
U000433,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U000434,Google Ads,,,,,0.00,Low,,0,0,0
U000435,Google Ads,2025-12-29,2026-01-05,2026-01-13,2026-01-30,164.00,Low,2025-12,0,0,0
U000436,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U000437,Email,,,,,0.00,Low,,0,0,0
U000438,Google Ads,,,,,0.00,Low,,0,0,0
U000439,Google Ads,2025-12-17,2025-12-21,2025-12-22,2026-01-07,98.70,Low,2025-12,0,0,0
U000440,Email,,,,,0.00,Low,,0,0,0
U000441,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U000442,Google Ads,,,,,0.00,Low,,0,0,0
U000443,Google Ads,,,,,0.00,Low,,0,0,0
U000444,Email,,,,,0.00,Low,,0,0,0
U000445,Google Ads,,,,,0.00,Low,,0,0,0
U000446,Email,,,,,0.00,Low,,0,0,0
U000447,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U000448,Organic Search,2025-12-17,2025-12-20,2025-12-22,,338.09,Low,2025-12,1,1,1
U000449,Push Notification (WebEngage),2025-12-09,,,,0.00,Low,2025-12,1,1,1
U000450,Meta (FB/IG),2026-01-17,2026-01-22,,,0.00,Low,2026-01,0,0,0
U000451,SMS,,,,,0.00,Low,,1,1,0
U000452,Organic Search,2025-12-13,,,,0.00,Low,2025-12,0,0,0
U000453,Organic Search,2026-01-31,2026-02-01,2026-02-03,,103.43,Low,2026-01,1,1,1
U000454,Email,,,,,0.00,Low,,1,1,0
U000455,Google Ads,2026-01-27,,,,0.00,Low,2026-01,0,0,0
U000456,Email,2025-12-02,2025-12-09,,,0.00,Low,2025-12,1,0,0
U000457,Google Ads,,,,,0.00,Low,,0,0,0
U000458,Organic Search,,,,,0.00,Low,,0,0,0
U000459,Google Ads,,,,,0.00,Low,,0,0,0
U000460,Push Notification (WebEngage),,,,,0.00,Low,,1,1,1
U000461,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U000462,LinkedIn Ads,,,,,0.00,Low,,0,0,0
U000463,Referral,2025-12-03,,,,0.00,Low,2025-12,1,1,1
U000464,SMS,,,,,0.00,Low,,0,0,0
U000465,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U000466,Push Notification (WebEngage),2026-01-15,2026-01-22,2026-01-28,,0.00,Low,2026-01,1,1,0
U000467,Google Ads,2025-12-09,,,,0.00,Low,2025-12,1,1,0
U000468,Push Notification (WebEngage),2026-01-29,,,,0.00,Low,2026-01,1,1,0
U000469,Meta (FB/IG),2025-12-17,,,,0.00,Low,2025-12,0,0,0
U000470,LinkedIn Ads,2026-01-06,,,,0.00,Low,2026-01,1,1,0
U000471,Meta (FB/IG),2026-01-31,,,,0.00,Low,2026-01,0,0,0
U000472,Push Notification (WebEngage),2025-11-22,2025-11-23,2025-11-27,2025-12-08,186.16,Low,2025-11,1,1,1
U000473,Google Ads,2026-01-11,2026-01-14,,,0.00,Low,2026-01,0,0,0
U000474,Email,,,,,0.00,Low,,0,0,0
U000475,Email,2026-01-13,,,,0.00,Low,2026-01,1,1,0
U000476,Google Ads,,,,,0.00,Low,,0,0,0
U000477,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U000478,LinkedIn Ads,2025-11-23,,,,0.00,Low,2025-11,0,0,0
U000479,Organic Search,,,,,0.00,Low,,0,0,0
U000480,SMS,,,,,0.00,Low,,0,0,0
U000481,Email,,,,,0.00,Low,,0,0,0
U000482,Email,,,,,0.00,Low,,0,0,0
U000483,Email,,,,,0.00,Low,,0,0,0
U000484,Push Notification (WebEngage),2025-11-22,2025-11-30,,,0.00,Low,2025-11,0,0,0
U000485,Email,,,,,0.00,Low,,0,0,0
U000486,Email,2026-01-22,2026-01-28,,,0.00,Low,2026-01,0,0,0
U000487,Organic Search,2026-01-10,,,,0.00,Low,2026-01,0,0,0
U000488,Push Notification (WebEngage),2025-12-08,2025-12-13,2025-12-19,,0.00,Low,2025-12,1,0,0
U000489,SMS,,,,,0.00,Low,,0,0,0
U000490,SMS,2025-12-18,,,,0.00,Low,2025-12,0,0,0
U000491,LinkedIn Ads,,,,,0.00,Low,,0,0,0
U000492,Google Ads,2026-01-07,2026-01-08,,,0.00,Low,2026-01,0,0,0
U000493,Google Ads,,,,,0.00,Low,,0,0,0
U000494,Referral,2025-12-09,2025-12-18,,,0.00,Low,2025-12,0,0,0
U000495,LinkedIn Ads,,,,,0.00,Low,,0,0,0
U000496,Organic Search,,,,,0.00,Low,,1,1,0
U000497,Google Ads,,,,,0.00,Low,,1,1,0
U000498,Email,,,,,0.00,Low,,0,0,0
U000499,SMS,,,,,0.00,Low,,0,0,0
U000500,Email,,,,,0.00,Low,,0,0,0
U000501,Google Ads,,,,,0.00,Low,,0,0,0
U000502,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U000503,Google Ads,,,,,0.00,Low,,0,0,0
U000504,SMS,2025-12-23,2025-12-24,,,0.00,Low,2025-12,0,0,0
U000505,Meta (FB/IG),,,,,0.00,Low,,1,0,0
U000506,Organic Search,,,,,0.00,Low,,0,0,0
U000507,Google Ads,,,,,0.00,Low,,0,0,0
U000508,SMS,,,,,0.00,Low,,0,0,0
U000509,Organic Search,,,,,0.00,Low,,0,0,0
U000510,Google Ads,,,,,0.00,Low,,0,0,0
U000511,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U000512,Referral,,,,,0.00,Low,,0,0,0
U000513,Google Ads,2026-01-18,,,,0.00,Low,2026-01,1,1,1
U000514,Google Ads,,,,,0.00,Low,,0,0,0
U000515,Push Notification (WebEngage),2025-12-18,,,,0.00,Low,2025-12,1,0,0
U000516,Google Ads,,,,,0.00,Low,,1,0,0
U000517,Google Ads,,,,,0.00,Low,,1,1,1
U000518,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U000519,SMS,,,,,0.00,Low,,0,0,0
U000520,Meta (FB/IG),2026-02-02,2026-02-06,2026-02-10,,0.00,Low,2026-02,1,1,1
U000521,Meta (FB/IG),2026-01-30,,,,0.00,Low,2026-01,1,0,0
U000522,Google Ads,,,,,0.00,Low,,0,0,0
U000523,LinkedIn Ads,,,,,0.00,Low,,1,0,0
U000524,LinkedIn Ads,,,,,0.00,Low,,0,0,0
U000525,Google Ads,,,,,0.00,Low,,0,0,0
U000526,LinkedIn Ads,2026-02-11,,,,0.00,Low,2026-02,0,0,0
U000527,Push Notification (WebEngage),2026-02-03,,,,0.00,Low,2026-02,1,1,0
U000528,Google Ads,,,,,0.00,Low,,0,0,0
U000529,Organic Search,,,,,0.00,Low,,0,0,0
U000530,LinkedIn Ads,,,,,0.00,Low,,0,0,0
U000531,Meta (FB/IG),2026-01-04,,,,0.00,Low,2026-01,0,0,0
U000532,SMS,,,,,0.00,Low,,0,0,0
U000533,Google Ads,,,,,0.00,Low,,0,0,0
U000534,SMS,,,,,0.00,Low,,0,0,0
U000535,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U000536,SMS,2025-12-14,2025-12-22,2025-12-28,2025-12-31,338.07,Low,2025-12,1,1,1
U000537,LinkedIn Ads,,,,,0.00,Low,,0,0,0
U000538,Referral,2026-01-18,,,,0.00,Low,2026-01,0,0,0
U000539,Meta (FB/IG),2025-12-25,2026-01-02,,,0.00,Low,2025-12,0,0,0
U000540,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U000541,Email,2025-11-21,,,,0.00,Low,2025-11,1,0,0
U000542,Push Notification (WebEngage),,,,,0.00,Low,,1,1,0
U000543,Google Ads,,,,,0.00,Low,,0,0,0
U000544,SMS,,,,,0.00,Low,,0,0,0
U000545,Google Ads,,,,,0.00,Low,,0,0,0
U000546,Email,2025-12-27,2026-01-01,,,0.00,Low,2025-12,1,1,0
U000547,Google Ads,,,,,0.00,Low,,0,0,0
U000548,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U000549,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U000550,Email,2025-11-23,2025-11-26,,,0.00,Low,2025-11,0,0,0
U000551,Email,,,,,0.00,Low,,0,0,0
U000552,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U000553,Referral,2026-01-08,2026-01-13,2026-01-22,,219.83,Low,2026-01,0,0,0
U000554,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U000555,Google Ads,,,,,0.00,Low,,0,0,0
U000556,Email,,,,,0.00,Low,,0,0,0
U000557,Referral,2026-01-18,2026-01-27,2026-01-28,,0.00,Low,2026-01,0,0,0
U000558,Email,2025-11-29,,,,0.00,Low,2025-11,1,1,1
U000559,Meta (FB/IG),2026-01-19,,,,0.00,Low,2026-01,0,0,0
U000560,Referral,,,,,0.00,Low,,0,0,0
U000561,SMS,,,,,0.00,Low,,0,0,0
U000562,Google Ads,2026-01-14,,,,0.00,Low,2026-01,0,0,0
U000563,Meta (FB/IG),2026-02-01,2026-02-06,,,0.00,Low,2026-02,1,0,0
U000564,Meta (FB/IG),,,,,0.00,Low,,1,1,1
U000565,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U000566,Email,2025-11-27,,,,0.00,Low,2025-11,1,1,0
U000567,Email,2026-01-25,,,,0.00,Low,2026-01,1,1,1
U000568,LinkedIn Ads,,,,,0.00,Low,,0,0,0
U000569,Organic Search,,,,,0.00,Low,,0,0,0
U000570,Organic Search,2026-01-28,2026-01-29,,,0.00,Low,2026-01,0,0,0
U000571,Organic Search,2026-01-21,2026-01-27,2026-02-04,2026-02-17,205.05,Low,2026-01,1,1,1
U000572,Google Ads,,,,,0.00,Low,,1,1,0
U000573,Google Ads,,,,,0.00,Low,,0,0,0
U000574,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U000575,Google Ads,2025-12-09,,,,0.00,Low,2025-12,1,0,0
U000576,Organic Search,,,,,0.00,Low,,0,0,0
U000577,Push Notification (WebEngage),,,,,0.00,Low,,1,1,1
U000578,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U000579,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U000580,SMS,2025-12-24,,,,0.00,Low,2025-12,0,0,0
U000581,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U000582,Email,2025-11-29,2025-12-05,2025-12-13,2025-12-29,522.50,Low,2025-11,1,1,1
U000583,Push Notification (WebEngage),,,,,0.00,Low,,1,0,0
U000584,Google Ads,,,,,0.00,Low,,0,0,0
U000585,Google Ads,2025-11-30,,,,0.00,Low,2025-11,0,0,0
U000586,Organic Search,2026-02-07,2026-02-09,2026-02-16,,0.00,Low,2026-02,0,0,0
U000587,Organic Search,,,,,0.00,Low,,0,0,0
U000588,Meta (FB/IG),2025-12-19,,,,0.00,Low,2025-12,0,0,0
U000589,Email,,,,,0.00,Low,,0,0,0
U000590,Email,,,,,0.00,Low,,0,0,0
U000591,Referral,2025-12-12,2025-12-19,,,0.00,Low,2025-12,0,0,0
U000592,Meta (FB/IG),2025-12-15,,,,0.00,Low,2025-12,1,1,1
U000593,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U000594,Google Ads,2026-02-11,2026-02-14,,,0.00,Low,2026-02,0,0,0
U000595,Referral,,,,,0.00,Low,,0,0,0
U000596,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U000597,Email,,,,,0.00,Low,,0,0,0
U000598,Push Notification (WebEngage),2026-01-26,,,,0.00,Low,2026-01,1,1,1
U000599,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U000600,Google Ads,2025-12-17,2025-12-26,,,0.00,Low,2025-12,1,1,1
U000601,Google Ads,2025-12-01,2025-12-06,,,0.00,Low,2025-12,0,0,0
U000602,Referral,2025-12-06,2025-12-14,,,0.00,Low,2025-12,0,0,0
U000603,Email,2025-12-08,2025-12-11,2025-12-15,2025-12-19,404.56,Low,2025-12,1,1,1
U000604,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U000605,SMS,,,,,0.00,Low,,0,0,0
U000606,Google Ads,,,,,0.00,Low,,0,0,0
U000607,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U000608,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U000609,SMS,2026-01-23,2026-01-24,2026-01-25,2026-02-11,355.24,Low,2026-01,0,0,0
U000610,Google Ads,,,,,0.00,Low,,0,0,0
U000611,LinkedIn Ads,2025-11-30,,,,0.00,Low,2025-11,1,1,0
U000612,Google Ads,,,,,0.00,Low,,0,0,0
U000613,SMS,,,,,0.00,Low,,0,0,0
U000614,LinkedIn Ads,,,,,0.00,Low,,0,0,0
U000615,Organic Search,,,,,0.00,Low,,0,0,0
U000616,LinkedIn Ads,2025-12-27,2026-01-02,2026-01-06,,0.00,Low,2025-12,0,0,0
U000617,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U000618,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U000619,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U000620,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U000621,SMS,,,,,0.00,Low,,0,0,0
U000622,Meta (FB/IG),,,,,0.00,Low,,1,1,1
U000623,Organic Search,,,,,0.00,Low,,0,0,0
U000624,Referral,,,,,0.00,Low,,0,0,0
U000625,Google Ads,,,,,0.00,Low,,0,0,0
U000626,Organic Search,2026-01-19,,,,0.00,Low,2026-01,0,0,0
U000627,Email,,,,,0.00,Low,,0,0,0
U000628,Email,2026-01-30,2026-02-04,,,0.00,Low,2026-01,0,0,0
U000629,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U000630,Google Ads,,,,,0.00,Low,,0,0,0
U000631,Email,,,,,0.00,Low,,0,0,0
U000632,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U000633,Referral,,,,,0.00,Low,,0,0,0
U000634,Email,,,,,0.00,Low,,0,0,0
U000635,Meta (FB/IG),2026-01-25,,,,0.00,Low,2026-01,0,0,0
U000636,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U000637,Google Ads,2026-02-04,2026-02-12,2026-02-17,2026-02-17,581.09,Low,2026-02,1,1,1
U000638,Organic Search,,,,,0.00,Low,,0,0,0
U000639,Organic Search,2026-01-25,2026-02-03,2026-02-07,2026-02-13,400.16,Low,2026-01,0,0,0
U000640,Referral,,,,,0.00,Low,,1,0,0
U000641,Meta (FB/IG),2025-11-21,,,,0.00,Low,2025-11,0,0,0
U000642,Referral,,,,,0.00,Low,,1,1,0
U000643,Referral,2026-02-01,,,,0.00,Low,2026-02,0,0,0
U000644,Google Ads,,,,,0.00,Low,,0,0,0
U000645,SMS,,,,,0.00,Low,,0,0,0
U000646,Google Ads,,,,,0.00,Low,,0,0,0
U000647,Organic Search,,,,,0.00,Low,,0,0,0
U000648,Organic Search,,,,,0.00,Low,,0,0,0
U000649,Referral,2026-01-19,2026-01-24,2026-01-29,2026-02-10,76.06,Low,2026-01,1,1,1
U000650,Referral,,,,,0.00,Low,,0,0,0
U000651,Organic Search,,,,,0.00,Low,,0,0,0
U000652,Organic Search,,,,,0.00,Low,,0,0,0
U000653,Referral,,,,,0.00,Low,,0,0,0
U000654,Google Ads,2026-01-08,2026-01-13,2026-01-14,,0.00,Low,2026-01,1,1,0
U000655,LinkedIn Ads,2026-01-15,2026-01-21,,,0.00,Low,2026-01,1,0,0
U000656,Google Ads,,,,,0.00,Low,,0,0,0
U000657,Google Ads,,,,,0.00,Low,,0,0,0
U000658,Referral,2026-02-09,,,,0.00,Low,2026-02,0,0,0
U000659,LinkedIn Ads,,,,,0.00,Low,,0,0,0
U000660,Google Ads,,,,,0.00,Low,,0,0,0
U000661,LinkedIn Ads,2026-01-16,,,,0.00,Low,2026-01,0,0,0
U000662,Meta (FB/IG),2025-12-12,2025-12-15,,,0.00,Low,2025-12,1,1,0
U000663,Google Ads,,,,,0.00,Low,,0,0,0
U000664,Referral,,,,,0.00,Low,,0,0,0
U000665,Organic Search,,,,,0.00,Low,,0,0,0
U000666,Google Ads,,,,,0.00,Low,,0,0,0
U000667,SMS,,,,,0.00,Low,,0,0,0
U000668,Google Ads,,,,,0.00,Low,,0,0,0
U000669,Push Notification (WebEngage),2026-02-07,,,,0.00,Low,2026-02,0,0,0
U000670,SMS,,,,,0.00,Low,,1,1,0
U000671,SMS,,,,,0.00,Low,,0,0,0
U000672,Organic Search,,,,,0.00,Low,,1,0,0
U000673,Organic Search,,,,,0.00,Low,,0,0,0
U000674,Meta (FB/IG),,,,,0.00,Low,,1,1,1
U000675,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U000676,Google Ads,,,,,0.00,Low,,0,0,0
U000677,Google Ads,,,,,0.00,Low,,0,0,0
U000678,Meta (FB/IG),2026-02-06,,,,0.00,Low,2026-02,1,1,0
U000679,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U000680,Organic Search,,,,,0.00,Low,,0,0,0
U000681,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U000682,Meta (FB/IG),2025-11-28,,,,0.00,Low,2025-11,0,0,0
U000683,Google Ads,2025-11-30,2025-12-03,2025-12-03,2025-12-23,340.35,Low,2025-11,1,0,0
U000684,Organic Search,,,,,0.00,Low,,0,0,0
U000685,Organic Search,,,,,0.00,Low,,0,0,0
U000686,Google Ads,2025-12-05,2025-12-14,,,0.00,Low,2025-12,1,0,0
U000687,Organic Search,2025-12-13,2025-12-18,2025-12-24,,525.41,Low,2025-12,1,1,1
U000688,SMS,,,,,0.00,Low,,0,0,0
U000689,Referral,,,,,0.00,Low,,0,0,0
U000690,Meta (FB/IG),2026-01-27,,,,0.00,Low,2026-01,0,0,0
U000691,Push Notification (WebEngage),,,,,0.00,Low,,1,0,0
U000692,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U000693,Organic Search,2026-02-12,2026-02-17,2026-02-17,,590.06,Low,2026-02,0,0,0
U000694,LinkedIn Ads,,,,,0.00,Low,,0,0,0
U000695,Organic Search,,,,,0.00,Low,,0,0,0
U000696,Referral,2026-02-07,2026-02-11,2026-02-16,2026-02-17,122.85,Low,2026-02,1,1,0
U000697,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U000698,Google Ads,,,,,0.00,Low,,0,0,0
U000699,SMS,2025-12-01,2025-12-10,,,0.00,Low,2025-12,1,1,0
U000700,Push Notification (WebEngage),2025-12-13,,,,0.00,Low,2025-12,1,0,0
U000701,Google Ads,,,,,0.00,Low,,0,0,0
U000702,Organic Search,2026-01-07,2026-01-15,,,0.00,Low,2026-01,1,0,0
U000703,Google Ads,2025-12-06,,,,0.00,Low,2025-12,1,1,0
U000704,Organic Search,,,,,0.00,Low,,1,1,1
U000705,Google Ads,,,,,0.00,Low,,0,0,0
U000706,Email,,,,,0.00,Low,,0,0,0
U000707,Organic Search,2025-12-05,2025-12-10,2025-12-13,2025-12-29,89.99,Low,2025-12,1,1,1
U000708,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U000709,Email,2026-01-02,2026-01-03,2026-01-06,2026-01-24,119.71,Low,2026-01,1,1,1
U000710,Push Notification (WebEngage),,,,,0.00,Low,,1,1,1
U000711,Meta (FB/IG),2025-12-15,,,,0.00,Low,2025-12,1,1,0
U000712,Organic Search,,,,,0.00,Low,,0,0,0
U000713,Referral,2025-12-27,2025-12-30,2026-01-09,,0.00,Low,2025-12,1,0,0
U000714,Organic Search,2026-01-09,2026-01-18,2026-01-20,2026-01-27,167.49,Low,2026-01,0,0,0
U000715,Email,2026-02-02,,,,0.00,Low,2026-02,0,0,0
U000716,Referral,,,,,0.00,Low,,0,0,0
U000717,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U000718,Organic Search,2026-02-06,,,,0.00,Low,2026-02,0,0,0
U000719,Google Ads,2026-01-23,2026-01-25,,,0.00,Low,2026-01,0,0,0
U000720,Google Ads,2025-12-11,2025-12-20,,,0.00,Low,2025-12,0,0,0
U000721,Google Ads,2025-12-09,2025-12-15,,,0.00,Low,2025-12,0,0,0
U000722,Organic Search,2026-01-04,,,,0.00,Low,2026-01,0,0,0
U000723,LinkedIn Ads,,,,,0.00,Low,,0,0,0
U000724,Organic Search,,,,,0.00,Low,,0,0,0
U000725,Google Ads,2026-01-15,,,,0.00,Low,2026-01,1,1,1
U000726,Referral,2025-12-09,2025-12-11,,,0.00,Low,2025-12,1,1,1
U000727,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U000728,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U000729,LinkedIn Ads,2026-02-06,,,,0.00,Low,2026-02,0,0,0
U000730,Google Ads,2026-02-02,2026-02-07,2026-02-13,2026-02-17,179.72,Low,2026-02,0,0,0
U000731,Email,2026-01-24,,,,0.00,Low,2026-01,0,0,0
U000732,Organic Search,2026-01-23,2026-01-28,2026-02-06,,356.27,Low,2026-01,0,0,0
U000733,SMS,2025-12-16,,,,0.00,Low,2025-12,1,1,1
U000734,LinkedIn Ads,,,,,0.00,Low,,1,1,0
U000735,Organic Search,,,,,0.00,Low,,0,0,0
U000736,Email,,,,,0.00,Low,,0,0,0
U000737,Referral,,,,,0.00,Low,,1,0,0
U000738,Google Ads,2025-11-28,2025-12-02,,,0.00,Low,2025-11,1,0,0
U000739,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U000740,SMS,,,,,0.00,Low,,0,0,0
U000741,SMS,2026-02-06,,,,0.00,Low,2026-02,0,0,0
U000742,Email,,,,,0.00,Low,,0,0,0
U000743,Organic Search,,,,,0.00,Low,,0,0,0
U000744,Organic Search,2025-12-08,2025-12-14,2025-12-23,2025-12-25,264.40,Low,2025-12,0,0,0
U000745,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U000746,Email,,,,,0.00,Low,,1,0,0
U000747,Meta (FB/IG),2026-02-07,,,,0.00,Low,2026-02,0,0,0
U000748,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U000749,SMS,,,,,0.00,Low,,0,0,0
U000750,SMS,2026-01-04,,,,0.00,Low,2026-01,1,1,0
U000751,Google Ads,,,,,0.00,Low,,0,0,0
U000752,Push Notification (WebEngage),2025-11-29,2025-12-03,2025-12-11,2025-12-16,132.39,Low,2025-11,0,0,0
U000753,Push Notification (WebEngage),2026-01-01,,,,0.00,Low,2026-01,0,0,0
U000754,Google Ads,,,,,0.00,Low,,0,0,0
U000755,Google Ads,2025-12-20,,,,0.00,Low,2025-12,0,0,0
U000756,Meta (FB/IG),,,,,0.00,Low,,1,1,0
U000757,Google Ads,2025-11-29,2025-12-08,2025-12-09,2025-12-15,474.06,Low,2025-11,1,1,0
U000758,Organic Search,2026-01-02,2026-01-11,2026-01-14,2026-02-01,231.44,Low,2026-01,0,0,0
U000759,Meta (FB/IG),2026-01-30,,,,0.00,Low,2026-01,0,0,0
U000760,Email,2025-12-07,,,,0.00,Low,2025-12,0,0,0
U000761,Meta (FB/IG),,,,,0.00,Low,,1,0,0
U000762,Email,2025-12-13,,,,0.00,Low,2025-12,0,0,0
U000763,Meta (FB/IG),,,,,0.00,Low,,1,1,1
U000764,Google Ads,,,,,0.00,Low,,0,0,0
U000765,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U000766,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U000767,SMS,2026-02-08,,,,0.00,Low,2026-02,1,0,0
U000768,Organic Search,,,,,0.00,Low,,0,0,0
U000769,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U000770,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U000771,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U000772,Meta (FB/IG),2026-02-11,2026-02-16,2026-02-17,2026-02-17,580.48,Low,2026-02,0,0,0
U000773,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U000774,SMS,,,,,0.00,Low,,0,0,0
U000775,Google Ads,2026-01-28,2026-02-01,2026-02-10,2026-02-17,130.64,Low,2026-01,0,0,0
U000776,SMS,,,,,0.00,Low,,0,0,0
U000777,Meta (FB/IG),,,,,0.00,Low,,1,0,0
U000778,Google Ads,2025-11-26,,,,0.00,Low,2025-11,0,0,0
U000779,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U000780,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U000781,Organic Search,2026-02-09,2026-02-17,2026-02-17,2026-02-17,143.81,Low,2026-02,1,1,1
U000782,Referral,,,,,0.00,Low,,0,0,0
U000783,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U000784,Meta (FB/IG),,,,,0.00,Low,,0,0,0
