date,campaign_id,channel,impressions,clicks,leads,conversions,cost,revenue_attributed,ROI,CPA,CPL,CAC
2026-01-20,CAMP_REF_INVITE_17,Referral,62,16,5,2,0.00,11286.58,,0.00,0.00,0.00
2026-01-20,CAMP_REF_PARTNER_18,Referral,75,12,1,1,0.00,4756.81,,0.00,0.00,0.00
2026-01-20,CAMP_SMS_ESIGN_12,SMS,43,3,0,0,6.36,0.00,-1.0000,,,
2026-01-20,CAMP_SMS_OTP_11,SMS,84,7,1,0,12.91,21.94,0.6995,,12.91,
2026-01-21,CAMP_EM_DGL_10,Email,68,6,1,0,3.81,21.59,4.6667,,3.81,
2026-01-21,CAMP_EM_PAN_09,Email,35,3,1,0,1.91,18.61,8.7435,,1.91,
2026-01-21,CAMP_GGL_BRAND_01,Google Ads,112,24,3,1,398.15,4503.07,10.3100,398.15,132.72,398.15
2026-01-21,CAMP_GGL_DG_03,Google Ads,134,10,2,0,14.62,71.37,3.8817,,7.31,
2026-01-21,CAMP_GGL_GEN_02,Google Ads,129,8,1,2,98.06,7667.75,77.1945,49.03,98.06,49.03
2026-01-21,CAMP_GGL_UAC_04,Google Ads,99,4,2,0,39.07,70.33,0.8001,,19.54,
2026-01-21,CAMP_LI_B2B_08,LinkedIn Ads,56,1,0,0,34.14,0.00,-1.0000,,,
2026-01-21,CAMP_META_AWR_05,Meta (FB/IG),78,1,2,1,3.55,3375.11,949.7352,3.55,1.77,3.55
2026-01-21,CAMP_META_LG_06,Meta (FB/IG),167,7,5,0,10.61,180.67,16.0283,,2.12,
2026-01-21,CAMP_META_RM_07,Meta (FB/IG),47,2,2,1,3.47,3731.55,1074.3746,3.47,1.74,3.47
2026-01-21,CAMP_ORG_JUMPP_16,Organic Search,115,12,1,0,0.00,23.35,,,0.00,
2026-01-21,CAMP_ORG_SHOONYA_15,Organic Search,167,17,3,0,0.00,60.69,,,0.00,
2026-01-21,CAMP_PUSH_DGL_14,Push Notification (WebEngage),35,2,1,1,0.58,3435.56,5922.3793,0.58,0.58,0.58
2026-01-21,CAMP_PUSH_WLC_13,Push Notification (WebEngage),92,8,1,0,1.49,19.73,12.2416,,1.49,
2026-01-21,CAMP_REF_INVITE_17,Referral,94,22,4,0,0.00,82.04,,,0.00,
2026-01-21,CAMP_REF_PARTNER_18,Referral,43,5,1,1,0.00,5440.21,,0.00,0.00,0.00
2026-01-21,CAMP_SMS_ESIGN_12,SMS,33,3,0,1,4.89,2905.22,593.1145,4.89,,4.89
2026-01-21,CAMP_SMS_OTP_11,SMS,59,4,0,1,9.12,3220.71,352.1480,9.12,,9.12
2026-01-22,CAMP_EM_DGL_10,Email,70,7,2,0,3.92,46.62,10.8929,,1.96,
2026-01-22,CAMP_EM_PAN_09,Email,71,9,2,1,4.00,3497.45,873.3625,4.00,2.00,4.00
2026-01-22,CAMP_GGL_BRAND_01,Google Ads,93,20,5,0,324.36,189.31,-0.4164,,64.87,
2026-01-22,CAMP_GGL_DG_03,Google Ads,128,7,3,0,13.98,124.87,7.9320,,4.66,
2026-01-22,CAMP_GGL_GEN_02,Google Ads,106,10,3,0,128.64,116.72,-0.0927,,42.88,
2026-01-22,CAMP_GGL_UAC_04,Google Ads,91,5,1,1,49.16,3813.73,76.5779,49.16,49.16,49.16
2026-01-22,CAMP_LI_B2B_08,LinkedIn Ads,57,2,2,0,90.33,79.32,-0.1219,,45.16,
2026-01-22,CAMP_META_AWR_05,Meta (FB/IG),131,2,1,0,5.95,38.84,5.5277,,5.95,
2026-01-22,CAMP_META_LG_06,Meta (FB/IG),173,5,0,1,10.91,3585.85,327.6755,10.91,,10.91
2026-01-22,CAMP_META_RM_07,Meta (FB/IG),64,4,0,1,4.75,3586.22,753.9937,4.75,,4.75
2026-01-22,CAMP_ORG_JUMPP_16,Organic Search,106,11,3,0,0.00,71.53,,,0.00,
2026-01-22,CAMP_ORG_SHOONYA_15,Organic Search,165,18,4,0,0.00,75.61,,,0.00,
2026-01-22,CAMP_PUSH_DGL_14,Push Notification (WebEngage),60,6,1,0,0.96,18.92,18.7083,,0.96,
2026-01-22,CAMP_PUSH_WLC_13,Push Notification (WebEngage),63,6,1,0,1.02,23.67,22.2059,,1.02,
2026-01-22,CAMP_REF_INVITE_17,Referral,72,17,4,2,0.00,11586.21,,0.00,0.00,0.00
2026-01-22,CAMP_REF_PARTNER_18,Referral,62,7,1,0,0.00,20.56,,,0.00,
2026-01-22,CAMP_SMS_ESIGN_12,SMS,46,2,1,0,7.12,19.69,1.7654,,7.12,
2026-01-22,CAMP_SMS_OTP_11,SMS,28,4,0,0,4.24,0.00,-1.0000,,,
2026-01-23,CAMP_EM_DGL_10,Email,77,8,0,0,4.22,0.00,-1.0000,,,
2026-01-23,CAMP_EM_PAN_09,Email,61,9,1,0,3.30,19.61,4.9424,,3.30,
2026-01-23,CAMP_GGL_BRAND_01,Google Ads,95,18,2,1,297.06,5029.35,15.9304,297.06,148.53,297.06
2026-01-23,CAMP_GGL_DG_03,Google Ads,107,7,0,0,11.84,0.00,-1.0000,,,
2026-01-23,CAMP_GGL_GEN_02,Google Ads,108,6,0,0,80.79,0.00,-1.0000,,,
2026-01-23,CAMP_GGL_UAC_04,Google Ads,58,4,0,2,41.81,7505.86,178.5231,20.91,,20.91
2026-01-23,CAMP_LI_B2B_08,LinkedIn Ads,38,1,0,0,39.11,0.00,-1.0000,,,
2026-01-23,CAMP_META_AWR_05,Meta (FB/IG),115,1,0,0,5.18,0.00,-1.0000,,,
2026-01-23,CAMP_META_LG_06,Meta (FB/IG),169,5,0,0,10.73,0.00,-1.0000,,,
2026-01-23,CAMP_META_RM_07,Meta (FB/IG),62,2,0,0,4.62,0.00,-1.0000,,,
2026-01-23,CAMP_ORG_JUMPP_16,Organic Search,85,11,3,1,0.00,4890.49,,0.00,0.00,0.00
2026-01-23,CAMP_ORG_SHOONYA_15,Organic Search,107,14,1,0,0.00,20.71,,,0.00,
2026-01-23,CAMP_PUSH_DGL_14,Push Notification (WebEngage),90,9,1,0,1.45,23.37,15.1172,,1.45,
2026-01-23,CAMP_PUSH_WLC_13,Push Notification (WebEngage),98,7,1,0,1.60,20.08,11.5500,,1.60,
2026-01-23,CAMP_REF_INVITE_17,Referral,55,10,3,2,0.00,10525.73,,0.00,0.00,0.00
2026-01-23,CAMP_REF_PARTNER_18,Referral,39,6,0,1,0.00,4900.77,,0.00,,0.00
2026-01-23,CAMP_SMS_ESIGN_12,SMS,33,2,0,1,4.82,2503.52,518.4025,4.82,,4.82
2026-01-23,CAMP_SMS_OTP_11,SMS,45,4,1,0,6.81,21.05,2.0910,,6.81,
2026-01-24,CAMP_EM_DGL_10,Email,60,6,2,0,3.23,48.71,14.0805,,1.61,
2026-01-24,CAMP_EM_PAN_09,Email,51,6,3,0,2.75,58.44,20.2509,,0.92,
2026-01-24,CAMP_GGL_BRAND_01,Google Ads,109,20,2,1,315.19,4509.66,13.3078,315.19,157.59,315.19
2026-01-24,CAMP_GGL_DG_03,Google Ads,67,5,2,0,7.37,73.46,8.9674,,3.69,
2026-01-24,CAMP_GGL_GEN_02,Google Ads,102,7,4,0,102.32,164.07,0.6035,,25.58,
2026-01-24,CAMP_GGL_UAC_04,Google Ads,64,2,1,1,21.03,4365.00,206.5606,21.03,21.03,21.03
2026-01-24,CAMP_LI_B2B_08,LinkedIn Ads,40,0,2,0,0.00,79.62,,,0.00,
2026-01-24,CAMP_META_AWR_05,Meta (FB/IG),150,2,0,0,6.62,0.00,-1.0000,,,
2026-01-24,CAMP_META_LG_06,Meta (FB/IG),121,3,0,0,7.67,0.00,-1.0000,,,
2026-01-24,CAMP_META_RM_07,Meta (FB/IG),62,3,2,0,4.46,81.98,17.3812,,2.23,
2026-01-24,CAMP_ORG_JUMPP_16,Organic Search,92,9,4,0,0.00,81.83,,,0.00,
2026-01-24,CAMP_ORG_SHOONYA_15,Organic Search,107,13,6,0,0.00,113.46,,,0.00,
2026-01-24,CAMP_PUSH_DGL_14,Push Notification (WebEngage),96,11,2,0,1.61,43.87,26.2484,,0.81,
2026-01-24,CAMP_PUSH_WLC_13,Push Notification (WebEngage),91,9,1,0,1.53,23.85,14.5882,,1.53,
2026-01-24,CAMP_REF_INVITE_17,Referral,56,12,2,0,0.00,42.46,,,0.00,
2026-01-24,CAMP_REF_PARTNER_18,Referral,75,13,5,2,0.00,11252.27,,0.00,0.00,0.00
2026-01-24,CAMP_SMS_ESIGN_12,SMS,51,2,0,0,7.48,0.00,-1.0000,,,
2026-01-24,CAMP_SMS_OTP_11,SMS,41,4,1,0,6.21,20.02,2.2238,,6.21,
2026-01-25,CAMP_EM_DGL_10,Email,39,3,0,1,2.09,2848.34,1361.8421,2.09,,2.09
2026-01-25,CAMP_EM_PAN_09,Email,43,5,0,0,2.44,0.00,-1.0000,,,
2026-01-25,CAMP_GGL_BRAND_01,Google Ads,66,11,3,1,187.29,4526.12,23.1664,187.29,62.43,187.29
2026-01-25,CAMP_GGL_DG_03,Google Ads,103,8,1,1,11.37,5021.33,440.6297,11.37,11.37,11.37
2026-01-25,CAMP_GGL_GEN_02,Google Ads,72,5,0,0,67.86,0.00,-1.0000,,,
2026-01-25,CAMP_GGL_UAC_04,Google Ads,60,4,2,1,44.33,5072.69,113.4302,44.33,22.16,44.33
2026-01-25,CAMP_LI_B2B_08,LinkedIn Ads,26,0,0,0,0.00,0.00,,,,
2026-01-25,CAMP_META_AWR_05,Meta (FB/IG),127,2,3,0,5.73,124.01,20.6422,,1.91,
2026-01-25,CAMP_META_LG_06,Meta (FB/IG),136,4,1,1,8.72,3617.18,413.8142,8.72,8.72,8.72
2026-01-25,CAMP_META_RM_07,Meta (FB/IG),62,2,2,0,4.56,68.04,13.9211,,2.28,
2026-01-25,CAMP_ORG_JUMPP_16,Organic Search,88,10,3,0,0.00,70.57,,,0.00,
2026-01-25,CAMP_ORG_SHOONYA_15,Organic Search,136,22,6,0,0.00,139.17,,,0.00,
2026-01-25,CAMP_PUSH_DGL_14,Push Notification (WebEngage),90,9,1,0,1.52,18.61,11.2434,,1.52,
2026-01-25,CAMP_PUSH_WLC_13,Push Notification (WebEngage),62,5,1,0,0.96,22.65,22.5938,,0.96,
2026-01-25,CAMP_REF_INVITE_17,Referral,66,14,3,1,0.00,5662.90,,0.00,0.00,0.00
2026-01-25,CAMP_REF_PARTNER_18,Referral,67,9,2,0,0.00,45.48,,,0.00,
2026-01-25,CAMP_SMS_ESIGN_12,SMS,62,3,0,1,8.86,2678.55,301.3194,8.86,,8.86
2026-01-25,CAMP_SMS_OTP_11,SMS,34,1,1,0,5.10,24.27,3.7588,,5.10,
2026-01-26,CAMP_EM_DGL_10,Email,80,9,1,0,4.40,19.74,3.4864,,4.40,
2026-01-26,CAMP_EM_PAN_09,Email,67,7,1,0,3.79,23.24,5.1319,,3.79,
2026-01-26,CAMP_GGL_BRAND_01,Google Ads,88,14,2,0,223.42,67.80,-0.6965,,111.71,
2026-01-26,CAMP_GGL_DG_03,Google Ads,171,16,2,1,19.10,4208.50,219.3403,19.10,9.55,19.10
2026-01-26,CAMP_GGL_GEN_02,Google Ads,119,13,2,0,176.50,76.87,-0.5645,,88.25,
2026-01-26,CAMP_GGL_UAC_04,Google Ads,53,2,0,2,23.54,9551.73,404.7659,11.77,,11.77
2026-01-26,CAMP_LI_B2B_08,LinkedIn Ads,39,0,1,0,0.00,37.11,,,0.00,
2026-01-26,CAMP_META_AWR_05,Meta (FB/IG),221,5,2,0,9.86,71.19,6.2201,,4.93,
2026-01-26,CAMP_META_LG_06,Meta (FB/IG),162,4,0,2,10.15,7989.71,786.1635,5.08,,5.08
2026-01-26,CAMP_META_RM_07,Meta (FB/IG),76,7,2,0,5.57,78.61,13.1131,,2.79,
2026-01-26,CAMP_ORG_JUMPP_16,Organic Search,141,12,2,1,0.00,5174.98,,0.00,0.00,0.00
2026-01-26,CAMP_ORG_SHOONYA_15,Organic Search,87,14,3,0,0.00,69.38,,,0.00,
2026-01-26,CAMP_PUSH_DGL_14,Push Notification (WebEngage),95,7,1,2,1.52,6504.41,4278.2171,0.76,1.52,0.76
2026-01-26,CAMP_PUSH_WLC_13,Push Notification (WebEngage),86,9,2,0,1.41,47.68,32.8156,,0.70,
2026-01-26,CAMP_REF_INVITE_17,Referral,103,18,3,0,0.00,65.77,,,0.00,
2026-01-26,CAMP_REF_PARTNER_18,Referral,90,18,5,0,0.00,103.50,,,0.00,
2026-01-26,CAMP_SMS_ESIGN_12,SMS,60,3,0,0,8.75,0.00,-1.0000,,,
2026-01-26,CAMP_SMS_OTP_11,SMS,26,1,1,0,3.96,19.10,3.8232,,3.96,
2026-01-27,CAMP_EM_DGL_10,Email,49,3,0,0,2.64,0.00,-1.0000,,,
2026-01-27,CAMP_EM_PAN_09,Email,24,2,0,0,1.38,0.00,-1.0000,,,
2026-01-27,CAMP_GGL_BRAND_01,Google Ads,113,21,2,0,330.99,71.91,-0.7827,,165.50,
2026-01-27,CAMP_GGL_DG_03,Google Ads,128,10,1,0,14.14,43.53,2.0785,,14.14,
2026-01-27,CAMP_GGL_GEN_02,Google Ads,67,6,2,0,82.51,71.47,-0.1338,,41.26,
2026-01-27,CAMP_GGL_UAC_04,Google Ads,56,3,2,0,29.95,67.35,1.2487,,14.97,
2026-01-27,CAMP_LI_B2B_08,LinkedIn Ads,58,1,0,0,45.41,0.00,-1.0000,,,
2026-01-27,CAMP_META_AWR_05,Meta (FB/IG),84,1,3,0,3.72,100.23,25.9435,,1.24,
2026-01-27,CAMP_META_LG_06,Meta (FB/IG),148,7,2,0,9.46,80.15,7.4725,,4.73,
2026-01-27,CAMP_META_RM_07,Meta (FB/IG),59,4,2,1,4.35,4009.31,920.6805,4.35,2.17,4.35
2026-01-27,CAMP_ORG_JUMPP_16,Organic Search,95,9,5,0,0.00,113.83,,,0.00,
2026-01-27,CAMP_ORG_SHOONYA_15,Organic Search,124,13,3,0,0.00,60.92,,,0.00,
2026-01-27,CAMP_PUSH_DGL_14,Push Notification (WebEngage),69,8,1,0,1.14,18.48,15.2105,,1.14,
2026-01-27,CAMP_PUSH_WLC_13,Push Notification (WebEngage),92,7,1,0,1.49,22.64,14.1946,,1.49,
2026-01-27,CAMP_REF_INVITE_17,Referral,88,20,4,1,0.00,4959.77,,0.00,0.00,0.00
2026-01-27,CAMP_REF_PARTNER_18,Referral,54,10,1,0,0.00,23.34,,,0.00,
2026-01-27,CAMP_SMS_ESIGN_12,SMS,71,6,0,0,10.57,0.00,-1.0000,,,
2026-01-27,CAMP_SMS_OTP_11,SMS,62,5,0,0,8.99,0.00,-1.0000,,,
2026-01-28,CAMP_EM_DGL_10,Email,51,5,1,0,2.88,23.41,7.1285,,2.88,
2026-01-28,CAMP_EM_PAN_09,Email,64,9,1,1,3.45,3213.44,930.4319,3.45,3.45,3.45
2026-01-28,CAMP_GGL_BRAND_01,Google Ads,84,14,2,0,230.01,66.74,-0.7098,,115.00,
2026-01-28,CAMP_GGL_DG_03,Google Ads,132,7,0,0,14.34,0.00,-1.0000,,,
2026-01-28,CAMP_GGL_GEN_02,Google Ads,126,10,0,1,133.00,4635.77,33.8554,133.00,,133.00
2026-01-28,CAMP_GGL_UAC_04,Google Ads,57,2,3,0,21.28,120.48,4.6617,,7.09,
2026-01-28,CAMP_LI_B2B_08,LinkedIn Ads,55,1,1,0,33.04,35.83,0.0844,,33.04,
2026-01-28,CAMP_META_AWR_05,Meta (FB/IG),166,2,1,0,7.52,40.89,4.4375,,7.52,
2026-01-28,CAMP_META_LG_06,Meta (FB/IG),225,11,4,0,14.22,154.81,9.8868,,3.56,
2026-01-28,CAMP_META_RM_07,Meta (FB/IG),66,2,1,0,4.76,37.28,6.8319,,4.76,
2026-01-28,CAMP_ORG_JUMPP_16,Organic Search,126,12,3,0,0.00,67.57,,,0.00,
2026-01-28,CAMP_ORG_SHOONYA_15,Organic Search,115,11,1,1,0.00,4898.35,,0.00,0.00,0.00
2026-01-28,CAMP_PUSH_DGL_14,Push Notification (WebEngage),57,6,1,1,0.91,2624.20,2882.7363,0.91,0.91,0.91
2026-01-28,CAMP_PUSH_WLC_13,Push Notification (WebEngage),112,7,2,0,1.90,38.75,19.3947,,0.95,
2026-01-28,CAMP_REF_INVITE_17,Referral,64,10,1,0,0.00,19.31,,,0.00,
2026-01-28,CAMP_REF_PARTNER_18,Referral,68,8,4,2,0.00,10185.89,,0.00,0.00,0.00
2026-01-28,CAMP_SMS_ESIGN_12,SMS,63,3,1,0,9.04,18.64,1.0619,,9.04,
2026-01-28,CAMP_SMS_OTP_11,SMS,57,5,0,0,8.44,0.00,-1.0000,,,
2026-01-29,CAMP_EM_DGL_10,Email,74,9,1,0,4.18,23.37,4.5909,,4.18,
2026-01-29,CAMP_EM_PAN_09,Email,48,6,1,0,2.49,22.48,8.0281,,2.49,
2026-01-29,CAMP_GGL_BRAND_01,Google Ads,85,16,2,1,256.39,3897.34,14.2008,256.39,128.19,256.39
2026-01-29,CAMP_GGL_DG_03,Google Ads,158,10,1,1,17.56,3957.38,224.3633,17.56,17.56,17.56
2026-01-29,CAMP_GGL_GEN_02,Google Ads,132,12,3,0,170.27,131.56,-0.2273,,56.76,
2026-01-29,CAMP_GGL_UAC_04,Google Ads,85,3,0,1,26.66,4934.32,184.0833,26.66,,26.66
2026-01-29,CAMP_LI_B2B_08,LinkedIn Ads,53,1,3,1,36.35,4448.27,121.3733,36.35,12.12,36.35
2026-01-29,CAMP_META_AWR_05,Meta (FB/IG),202,5,1,0,9.16,37.78,3.1245,,9.16,
2026-01-29,CAMP_META_LG_06,Meta (FB/IG),134,4,0,0,8.51,0.00,-1.0000,,,
2026-01-29,CAMP_META_RM_07,Meta (FB/IG),44,2,2,1,3.14,4133.12,1315.2803,3.14,1.57,3.14
2026-01-29,CAMP_ORG_JUMPP_16,Organic Search,109,11,3,0,0.00,64.96,,,0.00,
2026-01-29,CAMP_ORG_SHOONYA_15,Organic Search,139,13,1,1,0.00,4729.76,,0.00,0.00,0.00
2026-01-29,CAMP_PUSH_DGL_14,Push Notification (WebEngage),71,6,0,0,1.10,0.00,-1.0000,,,
2026-01-29,CAMP_PUSH_WLC_13,Push Notification (WebEngage),37,3,1,0,0.61,23.70,37.8525,,0.61,
2026-01-29,CAMP_REF_INVITE_17,Referral,79,16,2,0,0.00,47.03,,,0.00,
2026-01-29,CAMP_REF_PARTNER_18,Referral,61,10,2,1,0.00,5131.25,,0.00,0.00,0.00
2026-01-29,CAMP_SMS_ESIGN_12,SMS,52,3,0,0,7.88,0.00,-1.0000,,,
2026-01-29,CAMP_SMS_OTP_11,SMS,65,4,2,0,10.00,41.06,3.1060,,5.00,
2026-01-30,CAMP_EM_DGL_10,Email,93,10,2,1,4.99,3089.19,618.0762,4.99,2.50,4.99
2026-01-30,CAMP_EM_PAN_09,Email,73,8,2,0,4.07,46.29,10.3735,,2.04,
2026-01-30,CAMP_GGL_BRAND_01,Google Ads,115,16,3,1,235.61,4049.52,16.1874,235.61,78.54,235.61
2026-01-30,CAMP_GGL_DG_03,Google Ads,86,5,2,1,9.64,4125.30,426.9357,9.64,4.82,9.64
2026-01-30,CAMP_GGL_GEN_02,Google Ads,95,7,2,0,95.14,73.84,-0.2239,,47.57,
2026-01-30,CAMP_GGL_UAC_04,Google Ads,50,2,1,2,17.43,9276.69,531.2255,8.71,17.43,8.71
2026-01-30,CAMP_LI_B2B_08,LinkedIn Ads,34,1,0,0,45.60,0.00,-1.0000,,,
2026-01-30,CAMP_META_AWR_05,Meta (FB/IG),154,3,3,1,6.84,3654.44,533.2749,6.84,2.28,6.84
2026-01-30,CAMP_META_LG_06,Meta (FB/IG),103,5,2,2,6.46,6995.50,1081.8947,3.23,3.23,3.23
2026-01-30,CAMP_META_RM_07,Meta (FB/IG),44,1,3,0,3.14,101.62,31.3631,,1.05,
2026-01-30,CAMP_ORG_JUMPP_16,Organic Search,138,17,5,2,0.00,10710.98,,0.00,0.00,0.00
2026-01-30,CAMP_ORG_SHOONYA_15,Organic Search,126,20,4,0,0.00,74.53,,,0.00,
2026-01-30,CAMP_PUSH_DGL_14,Push Notification (WebEngage),105,12,2,0,1.81,36.79,19.3260,,0.91,
2026-01-30,CAMP_PUSH_WLC_13,Push Notification (WebEngage),83,5,0,0,1.33,0.00,-1.0000,,,
2026-01-30,CAMP_REF_INVITE_17,Referral,73,15,2,0,0.00,37.34,,,0.00,
2026-01-30,CAMP_REF_PARTNER_18,Referral,84,14,2,1,0.00,5563.91,,0.00,0.00,0.00
2026-01-30,CAMP_SMS_ESIGN_12,SMS,30,2,0,0,4.53,0.00,-1.0000,,,
2026-01-30,CAMP_SMS_OTP_11,SMS,42,4,0,0,6.28,0.00,-1.0000,,,
2026-01-31,CAMP_EM_DGL_10,Email,41,5,3,0,2.38,61.46,24.8235,,0.79,
2026-01-31,CAMP_EM_PAN_09,Email,56,9,3,1,3.07,3260.96,1061.2020,3.07,1.02,3.07
2026-01-31,CAMP_GGL_BRAND_01,Google Ads,131,28,3,1,515.60,4474.59,7.6784,515.60,171.87,515.60
2026-01-31,CAMP_GGL_DG_03,Google Ads,98,5,2,0,10.73,68.47,5.3812,,5.37,
2026-01-31,CAMP_GGL_GEN_02,Google Ads,92,7,2,1,100.18,4236.44,41.2883,100.18,50.09,100.18
2026-01-31,CAMP_GGL_UAC_04,Google Ads,59,4,0,0,40.97,0.00,-1.0000,,,
2026-01-31,CAMP_LI_B2B_08,LinkedIn Ads,33,0,0,0,0.00,0.00,,,,
2026-01-31,CAMP_META_AWR_05,Meta (FB/IG),132,2,1,0,5.96,36.09,5.0554,,5.96,
2026-01-31,CAMP_META_LG_06,Meta (FB/IG),118,5,3,0,7.46,107.86,13.4584,,2.49,
2026-01-31,CAMP_META_RM_07,Meta (FB/IG),47,2,2,0,3.36,84.11,24.0327,,1.68,
2026-01-31,CAMP_ORG_JUMPP_16,Organic Search,120,13,8,3,0.00,16217.28,,0.00,0.00,0.00
2026-01-31,CAMP_ORG_SHOONYA_15,Organic Search,116,16,5,0,0.00,102.66,,,0.00,
2026-01-31,CAMP_PUSH_DGL_14,Push Notification (WebEngage),61,7,1,1,0.95,2844.92,2993.6526,0.95,0.95,0.95
2026-01-31,CAMP_PUSH_WLC_13,Push Notification (WebEngage),77,8,2,0,1.29,43.55,32.7597,,0.65,
2026-01-31,CAMP_REF_INVITE_17,Referral,51,10,1,1,0.00,5319.43,,0.00,0.00,0.00
2026-01-31,CAMP_REF_PARTNER_18,Referral,67,6,1,1,0.00,5629.51,,0.00,0.00,0.00
2026-01-31,CAMP_SMS_ESIGN_12,SMS,50,4,0,0,7.54,0.00,-1.0000,,,
2026-01-31,CAMP_SMS_OTP_11,SMS,33,3,0,0,4.77,0.00,-1.0000,,,
2026-02-01,CAMP_EM_DGL_10,Email,48,6,1,0,2.62,20.53,6.8359,,2.62,
2026-02-01,CAMP_EM_PAN_09,Email,57,5,1,0,3.09,19.99,5.4693,,3.09,
2026-02-01,CAMP_GGL_BRAND_01,Google Ads,92,16,2,0,278.42,84.28,-0.6973,,139.21,
2026-02-01,CAMP_GGL_DG_03,Google Ads,107,8,3,2,11.90,9544.44,801.0538,5.95,3.97,5.95
2026-02-01,CAMP_GGL_GEN_02,Google Ads,164,18,2,1,237.99,4822.18,19.2621,237.99,119.00,237.99
2026-02-01,CAMP_GGL_UAC_04,Google Ads,105,6,2,0,46.66,82.66,0.7715,,23.33,
2026-02-01,CAMP_LI_B2B_08,LinkedIn Ads,34,0,0,0,0.00,0.00,,,,
2026-02-01,CAMP_META_AWR_05,Meta (FB/IG),103,2,1,2,4.64,7992.04,1721.4224,2.32,4.64,2.32
2026-02-01,CAMP_META_LG_06,Meta (FB/IG),69,2,4,0,4.44,135.58,29.5360,,1.11,
2026-02-01,CAMP_META_RM_07,Meta (FB/IG),64,4,1,0,4.63,44.07,8.5184,,4.63,
2026-02-01,CAMP_ORG_JUMPP_16,Organic Search,115,13,4,0,0.00,77.73,,,0.00,
2026-02-01,CAMP_ORG_SHOONYA_15,Organic Search,111,16,3,1,0.00,4260.67,,0.00,0.00,0.00
2026-02-01,CAMP_PUSH_DGL_14,Push Notification (WebEngage),65,8,2,0,1.08,38.38,34.5370,,0.54,
2026-02-01,CAMP_PUSH_WLC_13,Push Notification (WebEngage),111,8,0,0,1.88,0.00,-1.0000,,,
2026-02-01,CAMP_REF_INVITE_17,Referral,72,10,3,0,0.00,56.18,,,0.00,
2026-02-01,CAMP_REF_PARTNER_18,Referral,77,12,4,0,0.00,87.18,,,0.00,
2026-02-01,CAMP_SMS_ESIGN_12,SMS,34,3,0,0,5.19,0.00,-1.0000,,,
2026-02-01,CAMP_SMS_OTP_11,SMS,41,3,0,0,6.05,0.00,-1.0000,,,
2026-02-02,CAMP_EM_DGL_10,Email,64,9,2,1,3.41,2940.66,861.3636,3.41,1.71,3.41
2026-02-02,CAMP_EM_PAN_09,Email,58,9,2,0,3.22,43.61,12.5435,,1.61,
2026-02-02,CAMP_GGL_BRAND_01,Google Ads,103,18,3,0,286.38,125.26,-0.5626,,95.46,
2026-02-02,CAMP_GGL_DG_03,Google Ads,73,4,1,0,8.07,36.67,3.5440,,8.07,
2026-02-02,CAMP_GGL_GEN_02,Google Ads,117,12,2,0,140.44,73.48,-0.4768,,70.22,
2026-02-02,CAMP_GGL_UAC_04,Google Ads,121,5,2,1,51.08,5038.07,97.6310,51.08,25.54,51.08
2026-02-02,CAMP_LI_B2B_08,LinkedIn Ads,52,2,0,0,73.26,0.00,-1.0000,,,
2026-02-02,CAMP_META_AWR_05,Meta (FB/IG),94,1,2,0,4.21,82.90,18.6912,,2.10,
2026-02-02,CAMP_META_LG_06,Meta (FB/IG),135,4,0,2,8.42,7788.58,924.0095,4.21,,4.21
2026-02-02,CAMP_META_RM_07,Meta (FB/IG),79,5,1,0,5.75,33.30,4.7913,,5.75,
2026-02-02,CAMP_ORG_JUMPP_16,Organic Search,128,11,3,0,0.00,59.99,,,0.00,
2026-02-02,CAMP_ORG_SHOONYA_15,Organic Search,143,21,4,0,0.00,76.88,,,0.00,
2026-02-02,CAMP_PUSH_DGL_14,Push Notification (WebEngage),117,9,2,0,1.95,45.86,22.5179,,0.97,
2026-02-02,CAMP_PUSH_WLC_13,Push Notification (WebEngage),79,5,1,0,1.19,19.19,15.1261,,1.19,
2026-02-02,CAMP_REF_INVITE_17,Referral,60,14,5,0,0.00,99.22,,,0.00,
2026-02-02,CAMP_REF_PARTNER_18,Referral,80,11,4,0,0.00,75.46,,,0.00,
2026-02-02,CAMP_SMS_ESIGN_12,SMS,50,5,1,0,7.55,21.82,1.8901,,7.55,
2026-02-02,CAMP_SMS_OTP_11,SMS,49,3,1,0,7.19,22.25,2.0946,,7.19,
2026-02-03,CAMP_EM_DGL_10,Email,66,10,1,0,3.46,20.55,4.9393,,3.46,
2026-02-03,CAMP_EM_PAN_09,Email,40,4,0,1,2.16,3022.95,1398.5139,2.16,,2.16
2026-02-03,CAMP_GGL_BRAND_01,Google Ads,135,28,3,1,457.93,4778.08,9.4341,457.93,152.64,457.93
2026-02-03,CAMP_GGL_DG_03,Google Ads,80,4,2,0,8.84,78.35,7.8631,,4.42,
2026-02-03,CAMP_GGL_GEN_02,Google Ads,93,8,0,3,108.85,13245.06,120.6818,36.28,,36.28
2026-02-03,CAMP_GGL_UAC_04,Google Ads,64,5,1,0,51.38,35.33,-0.3124,,51.38,
2026-02-03,CAMP_LI_B2B_08,LinkedIn Ads,39,1,1,0,33.27,34.21,0.0283,,33.27,
2026-02-03,CAMP_META_AWR_05,Meta (FB/IG),126,2,1,1,5.69,3228.56,566.4095,5.69,5.69,5.69
2026-02-03,CAMP_META_LG_06,Meta (FB/IG),75,3,1,0,4.69,33.54,6.1514,,4.69,
